"KodeUnit","KT","Inisial","NoInput","Tanggal","Nama","Alamat","Ket","RekKB","NoUrut","KdBud","kdAfd","Norek","Netral","Kdblok","Uraian","Nilai","Jml_Fisik","KdArus","TglKom","namauser","thntnm","KMK",
"13","KK","KAS","KAS201612-00023","13-12-2016 00:00:00","TERLAMPIR","PURBASARI","PEMB.BPD","100000000","006","02","02","157030000","","","- D 8537 DI","540000","0","K001","31-12-2016 00:00:00","arifin","","01",
"13","KK","KAS","KAS201612-00023","13-12-2016 00:00:00","TERLAMPIR","PURBASARI","PEMB.BPD","100000000","007","02","02","201020000","D8207YP","","- D 8207 YP","1080000","0","K001","31-12-2016 00:00:00","arifin","","01",
"13","KK","KAS","KAS201612-00023","13-12-2016 00:00:00","TERLAMPIR","PURBASARI","PEMB.BPD","100000000","008","02","02","406030000","","","Pembayaran BPD kepada karyawan dinas keluar kebun Purbasari Bulan Oktober 2016.","5693500","0","K001","31-12-2016 00:00:00","arifin","","01",
"13","KT","KAS","SALDO AWAL","01-12-2016 00:00:00","KAS","","","100000000","001","","","","","","","220800","0","","07-12-2016 10:01:14","TUTUP_BUKU","","01",
"13","KT","BNK","SALDO AWAL","01-12-2016 00:00:00","BANK MANDIRI","","","110000001","001","","","","","","","925239","0","","07-12-2016 10:01:14","TUTUP_BUKU","","01",
"13","KT","BNK","SALDO AWAL","01-12-2016 00:00:00","BANK BRI","","","110000002","001","","","","","","","2922657","0","","07-12-2016 10:01:14","TUTUP_BUKU","","01",
"13","KK","KAS","KAS201612-00021","09-12-2016 00:00:00","TERLAMPIR","PURBASARI","PREMI","100000000","001","02","02","157070000","","","Pembayaran Alat Tulis Kantor (ATK) Bulan Oktober 2016.","2250000","0","K002","07-12-2016 00:00:00","nandang","","01",
"13","KK","KAS","KAS201612-00021","09-12-2016 00:00:00","TERLAMPIR","PURBASARI","PREMI","100000000","002","02","02","157070000","","","Alat Tulis Kantor Bulan Nopember 2016.","2600000","0","K002","07-12-2016 00:00:00","nandang","","01",
"13","BK","BNK","BNK201612-00004","06-12-2016 00:00:00","CV.KIDANG KENCANA","BANDUNG","PEM.BRG.BHN","110000002","001","02","02","150120210","","","Pembayaran Barang Bahan Akselarasai Bulan Oktober 2016 Kepada CV.Kidang Kencana Bandung.Bdsk AU 53 No 42/X/2016.","68607000","0","K001","15-12-2016 08:56:05","nandang","","02",
"13","BT","BNK","BNK201612-00001","05-12-2016 00:00:00","KANTOR PUSAT","BANDUNG","REMISE BBP","110000002","001","02","02","080010100","","","Terima Remise Modal Kerja Dari Kantor Pusat Pada Bank BRI Cab.Majalaya Untuk Pembayaran BBP Bulan Oktober 2016.","390500000","0","T004","15-12-2016 08:01:45","nandang","","01",
"13","BK","BNK","BNK201612-00003","06-12-2016 00:00:00","CV.BINA MANDIRI","PANGALENGAN","PEMB.BBP","110000002","001","02","02","150120596","","","Pembayaran Kayu Bakar Campur Bulan Oktober 2016 Sebanyak 2000 M3 Kepada CV.Bina Mandiri Pangalengan Bdsk.AU 53 (Terlampir).","390500000","0","K001","15-12-2016 08:38:46","nandang","","02",
"13","KK","KAS","KAS201612-00018","09-12-2016 00:00:00","AEP JUHANA","CITAWA","PREMI","100000000","001","02","02","154041200","","","Pembayaran Premi KHL Bulan Nopember 2016.","1010581","0","K001","07-12-2016 00:00:00","nandang","","01",
"13","KK","KAS","KAS201612-00011","09-12-2016 00:00:00","APIDIN","PURBASARI","UPAH","100000000","001","02","10","154041000","","","Pembayaran SPK Murni Bulan Nopember 2016 Kepada KLM Afdeling Purbasari.","149562221","0","K001","07-12-2016 00:00:00","nandang","","01",
"13","KK","KAS","KAS201612-00011","09-12-2016 00:00:00","APIDIN","PURBASARI","UPAH","100000000","002","02","10","160000001","","","Titipan PPh Pasal 21/Anemer.","-80449","0","K001","07-12-2016 00:00:00","nandang","","01",
"13","BK","BNK","BNK201612-00018","27-12-2016 00:00:00","CV.LUMAJANG","BANDUNG","PEMB.BRG.BHN","110000002","001","02","02","150120230","","","Pembayaran Brg.Bhn Bulan Februari 2015 kepada CV.Lumajang Bandung.Bdsk AU 53 No : 52,53,54/II/2015.","40742900","0","K001","28-12-2016 08:07:31","nandang","","01",
"13","KK","KAS","KAS201612-00019","09-12-2016 00:00:00","TERLAMPIR","PURBASARI","PEMB.TOKEN","100000000","001","02","02","157070000","","","Pembayaran Token listrik Kantor Induk,Gudang,Mess dan Mesjid Almuslimun Wanasuka.","2444441","0","K001","07-12-2016 00:00:00","nandang","","01",
"13","KK","KAS","KAS201612-00042","28-12-2016 00:00:00","A.TUHANDA","PURBASARI","BIAYA TAMU","100000000","001","02","02","406040000","","","Biaya Akomodasi dalam rangka kunjungan tamu ke Kebun Purbasari.","1900000","0","K002","31-12-2016 00:00:00","yayatwh","","01",
"13","BT","BNK","BNK201612-00025","28-12-2016 00:00:00","BANK BRI","MAJALAYA","BUNGA REKENING","110000002","001","02","02","975000100","","","Terima Bunga Rekening Bank dari Bank BRI Cab.Majalaya Bulan Desember 2016.","391080","0","T010","30-12-2016 09:20:33","nandang","","01",
"13","BK","BNK","BNK201612-00007","09-12-2016 00:00:00","TERLAMPIR","PURBASARI","GAJI","110000002","001","02","02","154010000","","","Pembayaran Gaji Bersih Bulan Nopember 2016 Kepada Karyawan Pimpinan Via Bank.","23355112","0","K001","15-12-2016 00:00:00","nandang","","01",
"13","BK","BNK","BNK201612-00007","09-12-2016 00:00:00","TERLAMPIR","PURBASARI","GAJI","110000002","002","02","02","154020200","","","Pembayaran Gaji Bulan Nopember 2016 Kepada Karpel I Administrasi.","1749803","0","K001","15-12-2016 00:00:00","nandang","","01",
"13","BK","BNK","BNK201612-00007","09-12-2016 00:00:00","TERLAMPIR","PURBASARI","GAJI","110000002","003","02","02","426060000","","","Biaya Pengiriman.","5000","0","K001","15-12-2016 00:00:00","nandang","","01",
"13","KK","KAS","KAS201612-00007","09-12-2016 00:00:00","APIDIN","PURBASARI","UPAH","100000000","001","02","10","154031000","","","Pembayaran Upah Bersih Bulan Nopember 2016 Kepada Karyawan Afdeling Purbasari.","40472295","0","K001","07-12-2016 10:06:33","nandang","","01",
"13","KK","KAS","KAS201612-00007","09-12-2016 00:00:00","APIDIN","PURBASARI","UPAH","100000000","002","02","02","154041000","","","KLM.Afdeling Purbasari.","3196830","0","K001","07-12-2016 10:06:33","nandang","","01",
"13","BT","BNK","BNK201612-00015","23-12-2016 00:00:00","KANTOR PUSAT","BANDUNG","REMISE","110000002","001","02","02","080010100","","","Terima Remise Modal Kerja Dari Kantor Pusat Pada Bank BRI Cab.Majalaya Untuk Pembayaran :- Brg.Bhn.Bulan Februari 2015.","152169290","0","T004","28-12-2016 00:00:00","nandang","","01",
"13","BT","BNK","BNK201612-00015","23-12-2016 00:00:00","KANTOR PUSAT","BANDUNG","REMISE","110000002","002","02","02","080010100","","","Pembayaran Brg.Bhn Akselarasi Bulan Nopember 2016.","129471980","0","T004","28-12-2016 00:00:00","nandang","","02",
"13","BK","BNK","BNK201612-00016","27-12-2016 00:00:00","CV.KIDANG KENCANA","BANDUNG","PEMB.BRG.BHN","110000002","001","02","02","150120210","","","Pembayaran Brg.Bhn Bulan Februari 2015 Kepada CV.Kidang Kencana Bandung Bdsk.AU 53 No : 45,46,48,49/II/2015.","76459020","0","K001","28-12-2016 07:51:51","nandang","","01",
"13","BK","BNK","BNK201612-00017","27-12-2016 00:00:00","CV.BINA NIAGA","BANDUNG","PEMB.BRG.BHN","110000002","001","02","02","150120138","","","Pembayaran Brg.Bhn Bulan Februari 2015 Kepada CV.Bina Niaga Bandung.Bdsk AU 53 No : 50,51/II/2015.","14605800","0","K001","28-12-2016 08:00:20","nandang","","01",
"13","KK","KAS","KAS201612-00003","09-12-2016 00:00:00","A.TUHANDA","PURBASARI","UPAH","100000000","001","02","02","154030200","","","Pembayaran Upah Bersih Bulan Nopember 2016 Kepada Karyawan Kantor Induk.","21649490","0","K001","07-12-2016 09:46:03","nandang","","01",
"13","KK","KAS","KAS201612-00003","09-12-2016 00:00:00","A.TUHANDA","PURBASARI","UPAH","100000000","002","02","02","154040200","","","KLM.Kantor Induk.","17332458","0","K001","07-12-2016 09:46:03","nandang","","01",
"13","KK","KAS","KAS201612-00004","09-12-2016 00:00:00","DADAN PURBAWAN","PURBASARI","UPAH","100000000","001","02","20","154032000","","","Pembayaran Upah Bersih Bulan Nopember 2016 Kepada Karyawan Pabrik Purbasri.","6153083","0","K001","07-12-2016 09:49:27","nandang","","01",
"13","KK","KAS","KAS201612-00004","09-12-2016 00:00:00","DADAN PURBAWAN","PURBASARI","UPAH","100000000","002","02","20","154042000","","","KLM.Pabrik Purbasari.","56523472","0","K001","07-12-2016 09:49:27","nandang","","01",
"13","KK","KAS","KAS201612-00005","09-12-2016 00:00:00","ERI JOHARI","PASIR JUNGHUHN","UPAH","100000000","001","02","21","154032100","","","Pembayaran Upah Bersih Bulan Nopember 2016 Kepada Karyawan Pabrik Pasir Junghuhn.","2692718","0","K001","07-12-2016 09:53:16","nandang","","01",
"13","KK","KAS","KAS201612-00005","09-12-2016 00:00:00","ERI JOHARI","PASIR JUNGHUHN","UPAH","100000000","002","02","21","154042100","","","KLM.Pabrik Pasir Junghuhn.","44597218","0","K001","07-12-2016 09:53:16","nandang","","01",
"13","KK","KAS","KAS201612-00006","09-12-2016 00:00:00","SUHARTONO","PURBASARI","UPAH","100000000","001","02","30","154033000","","","Pembayaran Upah Bersih Bulan Nopember 2016 Kepada Karyawan Teknik.","4004102","0","K001","07-12-2016 09:56:45","nandang","","01",
"13","KK","KAS","KAS201612-00013","09-12-2016 00:00:00","JAJANG.S","SRIKANDI","UPAH","100000000","001","02","12","154041200","","","Pembayaran SPK Murni Bulan Nopember 2016 Kepada KLM.Afdeling Srikandi.","149033951","0","K001","07-12-2016 00:00:00","arifin","","01",
"13","KK","KAS","KAS201612-00013","09-12-2016 00:00:00","JAJANG.S","SRIKANDI","UPAH","100000000","002","02","12","160000001","","","Titipan PPh Pasal 21/Anemer.","-78968","0","K001","07-12-2016 00:00:00","arifin","","01",
"13","KK","KAS","KAS201612-00012","09-12-2016 00:00:00","AGUS SURYANA","KIARAROA","UPAH","100000000","001","02","11","154041100","","","Pembayaran SPK Murni Bulan Nopember 2016 Kepada KLM.Afdeling Kiararoa.","122284375","0","K001","07-12-2016 00:00:00","arifin","","01",
"13","KK","KAS","KAS201612-00012","09-12-2016 00:00:00","AGUS SURYANA","KIARAROA","UPAH","100000000","002","02","11","160000001","","","Titipan PPh Pasal 21/Anemer.","-95361","0","K001","07-12-2016 00:00:00","arifin","","01",
