"KodeUnit","Tanggal","NoBukti","NoInput","KodeBudidaya","KodeAfdeling","Norek","KodeBarang","Netral","kdblok","KodeUnsur","Uraian","Jml_fisik","Debet","Kredit","Aplikasi",
"71","31-01-2017 00:00:00","GJI201701V-20301","","00","21","154032100","","","","G","Potongan Jamsostek & BPJS Bulan : 01-2017","0","3185982","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20302","","00","30","405070000","","","","G","Tunj.Dapenbun Bbn.Perusahaan Bulan : 01-2017","0","48594","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20303","","00","30","154033000","","","","G","Potongan Kebun Bulan :01-2017","0","2098461","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20306","","00","30","154033000","","","","G","Potongan BPJS Kesehatan Bulan : 01-2017","0","768404","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","30","200010000","","D1257ABU","","G","Upah Harian Bulan : 01-2017","0","655746","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","30","200010000","","D1842QA","","G","Upah Harian Bulan : 01-2017","0","1311492","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","30","200010000","","D816PN","","G","Upah Harian Bulan : 01-2017","0","1264653","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","30","200010000","","F1148UL","","G","Upah Harian Bulan : 01-2017","0","1170975","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","30","201010000","","D8478DI","","G","Upah Harian Bulan : 01-2017","0","1264653","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","30","201010000","","D8550DI","","G","Upah Harian Bulan : 01-2017","0","1311492","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","30","201010000","","D8905EO","","G","Upah Harian Bulan : 01-2017","0","1170975","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","30","201010000","","D8906EO","","G","Upah Harian Bulan : 01-2017","0","1170975","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","30","201070000","","D8108DQ","","G","Upah Harian Bulan : 01-2017","0","1779882","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","30","201070000","","D8192EU","","G","Upah Harian Bulan : 01-2017","0","46839","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","30","201070000","","D8478DI","","G","Upah Harian Bulan : 01-2017","0","46839","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","30","201070000","","D8501DT","","G","Upah Harian Bulan : 01-2017","0","889941","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","30","201070000","","D8502DT","","G","Upah Harian Bulan : 01-2017","0","327873","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","30","201070000","","D8905EO","","G","Upah Harian Bulan : 01-2017","0","936780","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","30","201070000","","D8906EO","","G","Upah Harian Bulan : 01-2017","0","374712","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","30","201070000","","D8907EO","","G","Upah Harian Bulan : 01-2017","0","1311492","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","30","401010000","","","","G","Upah Harian Bulan : 01-2017","0","1264653","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","30","411080100","","","","G","Upah Harian Bulan : 01-2017","0","3653442","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","30","425010000","","","","G","Upah Harian Bulan : 01-2017","0","1358331","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30110","","00","30","200010000","","F1148UL","","G","Premi/Lembur Bulan :01-2017","0","35000","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30110","","00","30","201010000","","D8478DI","","G","Premi/Lembur Bulan :01-2017","0","45000","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30110","","00","30","201010000","","D8550DI","","G","Premi/Lembur Bulan :01-2017","0","45000","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30110","","00","30","201010000","","D8905EO","","G","Premi/Lembur Bulan :01-2017","0","45000","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30110","","00","30","201010000","","D8906EO","","G","Premi/Lembur Bulan :01-2017","0","45000","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30110","","00","30","201070000","","D8478DI","","G","Premi/Lembur Bulan :01-2017","0","35000","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30110","","00","30","201070000","","D8501DT","","G","Premi/Lembur Bulan :01-2017","0","35000","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30110","","00","30","201070000","","D8502DT","","G","Premi/Lembur Bulan :01-2017","0","35000","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30110","","00","30","201070000","","D8905EO","","G","Premi/Lembur Bulan :01-2017","0","35000","0","GUP",
"71","31-01-2017 00:00:00","GJI201701V-00303","","31","02","143000023","","","","G","Pinjaman Peg.Staf an.Dindin Burhanudin Bulan : 01-2017","0","0","723750","GUP",
"71","31-01-2017 00:00:00","GJI201701V-00304","","00","02","151060000","","","","G","Potongan Koperasi Bulan : 01-2017","0","0","4195932","GUP",
"71","31-01-2017 00:00:00","GJI201701V-00304","","31","02","151060000","","","","G","Potongan Koperasi Bulan : 01-2017","0","0","65000","GUP",
"71","31-01-2017 00:00:00","GJI201701V-00305","","00","02","168070000","","","","G","Potongan PPIP Bulan : 01-2017","0","0","133062","GUP",
"71","03-01-2017 00:00:00","EAP201701-00003","EAP201701-00003","00","12","602140100","","","","L","Pembebanan Biaya EAP MITS. COLT DIESEL","60","241158,717387496","0","EAP",
"71","03-01-2017 00:00:00","EAP201701-00003","EAP201701-00003","00","12","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITS. COLT DIESEL","0","0","241158,717387496","EAP",
"71","03-01-2017 00:00:00","EAP201701-00003","EAP201701-00003","00","02","080026900","","","","L","Pembebanan Biaya EAP MITS. COLT DIESEL","37","164041,205601261","0","EAP",
"71","03-01-2017 00:00:00","EAP201701-00003","EAP201701-00003","00","02","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITS. COLT DIESEL","0","0","164041,205601261","EAP",
"71","03-01-2017 00:00:00","EAP201701-00003","EAP201701-00003","00","12","602140100","","","","L","Pembebanan Biaya EAP MITS. COLT DIESEL","30","133006,382919942","0","EAP",
"71","03-01-2017 00:00:00","EAP201701-00003","EAP201701-00003","00","12","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITS. COLT DIESEL","0","0","133006,382919942","EAP",
"71","03-01-2017 00:00:00","EAP201701-00003","EAP201701-00003","00","12","602140100","","","","L","Pembebanan Biaya EAP MITS. COLT DIESEL","60","347002,505092335","0","EAP",
"71","03-01-2017 00:00:00","EAP201701-00003","EAP201701-00003","00","12","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITS. COLT DIESEL","0","0","347002,505092335","EAP",
"71","03-01-2017 00:00:00","EAP201701-00003","EAP201701-00003","00","10","602140100","","","","L","Pembebanan Biaya EAP DAIHATSU TAFT GT","45","106435,908289792","0","EAP",
"71","03-01-2017 00:00:00","EAP201701-00003","EAP201701-00003","00","10","200990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP DAIHATSU TAFT GT","0","0","106435,908289792","EAP",
"71","03-01-2017 00:00:00","EAP201701-00003","EAP201701-00003","00","10","608060000","","0000","","L","Pembebanan Biaya EAP DAIHATSU TAFT GT","25","59131,0601609957","0","EAP",
"71","03-01-2017 00:00:00","EAP201701-00003","EAP201701-00003","00","10","200990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP DAIHATSU TAFT GT","0","0","59131,0601609957","EAP",
"71","04-01-2017 00:00:00","EAP201701-00004","EAP201701-00004","31","13","602140100","","","","L","Pembebanan Biaya EAP ISUZU D.Max","160","721211,879287935","0","EAP",
"71","04-01-2017 00:00:00","EAP201701-00004","EAP201701-00004","31","13","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP ISUZU D.Max","0","0","721211,879287935","EAP",
"71","04-01-2017 00:00:00","EAP201701-00004","EAP201701-00004","00","12","608060000","","0000","","L","Pembebanan Biaya EAP ISUZU D.Max","90","405681,682099464","0","EAP",
"71","04-01-2017 00:00:00","EAP201701-00004","EAP201701-00004","00","12","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP ISUZU D.Max","0","0","405681,682099464","EAP",
"71","04-01-2017 00:00:00","EAP201701-00004","EAP201701-00004","00","02","406010000","","","","L","Pembebanan Biaya EAP DAIHATSU ROCKY F 78","95","196663,748657732","0","EAP",
"71","04-01-2017 00:00:00","EAP201701-00004","EAP201701-00004","00","02","200990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP DAIHATSU ROCKY F 78","0","0","196663,748657732","EAP",
"71","04-01-2017 00:00:00","EAP201701-00004","EAP201701-00004","00","02","406010000","","","","L","Pembebanan Biaya EAP DAIHATSU ROCKY F 78","80","165611,577817038","0","EAP",
"71","04-01-2017 00:00:00","EAP201701-00004","EAP201701-00004","00","02","200990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP DAIHATSU ROCKY F 78","0","0","165611,577817038","EAP",
"71","04-01-2017 00:00:00","EAP201701-00004","EAP201701-00004","31","14","602140100","","","","L","Pembebanan Biaya EAP MITS. COLT DIESEL","120","611988,39910008","0","EAP",
"71","04-01-2017 00:00:00","EAP201701-00004","EAP201701-00004","31","14","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITS. COLT DIESEL","0","0","611988,39910008","EAP",
"71","04-01-2017 00:00:00","EAP201701-00004","EAP201701-00004","31","14","602140100","","","","L","Pembebanan Biaya EAP MITS. COLT DIESEL","95","397582,802864424","0","EAP",
"71","04-01-2017 00:00:00","EAP201701-00004","EAP201701-00004","31","14","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITS. COLT DIESEL","0","0","397582,802864424","EAP",
"71","04-01-2017 00:00:00","EAP201701-00004","EAP201701-00004","00","11","608060000","","0000","","L","Pembebanan Biaya EAP MITSUBISHI","25","195315,391135836","0","EAP",
"71","31-01-2017 00:00:00","GJI201701V-10102","","00","10","154021000","","","","G","Tunjangan Tetap Bulan : 01-2017","0","0","3484000","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10104","","00","10","154021000","","","","G","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","0","0","1526517","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10105","","00","10","154021000","","","","G","Tunj.Dapenbun Bbn.Persh. Bulan : 01-2017","0","0","239176","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10110","","00","10","154021000","","","","G","Premi Panen - Mandor Bulan : 01-2017","0","0","174000","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10203","","00","10","154021000","","","","G","Tunjangan Jabatan Bulan : 01-2017","0","0","357000","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10301","","00","10","168030000","","","","G","Potongan Jamsostek Bulan : 01-2017","0","0","911415","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10301","","00","10","168100000","","","","G","Potongan BPJS JP Bulan : 01-2017","0","0","418080","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10301","","00","10","168100100","","","","G","Potongan BPJS Kesehatan Bulan : 01-2017","0","0","768882","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10302","","00","10","168010000","","","","G","Potongan Dapenbun Bulan : 01-2017","0","0","418781","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10303","","00","10","144011000","","","","G","Potongan Kebun Bulan : 01-2017","0","0","4617356","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10304","","00","10","151060000","","","","G","Potongan Koperasi Bulan : 01-2017","0","0","1203994","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20101","","00","10","154031000","","","","G","Upah Harian Bulan :01-2017","0","0","46767878","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20102","","00","10","154031000","","","","G","Upah Borong Bulan :01-2017","0","0","16905000","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20103","","00","10","154031000","","","","G","Upah Sosial Bulan :01-2017","0","0","36869788","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20105","","00","10","154031000","","","","G","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","0","0","6499127","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20108","","00","10","168010000","","","","G","Dapenbun Beban Pribadi Terhutang Bulan : 01-2017","0","0","1152089","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20108","","00","10","168080000","","","","G","PPIP Beban Pribadi Terhutang Bulan : 01-2017","0","0","89730","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20114","","00","10","154031000","","","","G","Kulir Metik/Recovery Bulan :01-2017","0","0","1070680","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20116","","00","10","154031000","","","","G","BPJS Kesehatan Beban Perusahaan Bulan : 01-2017","0","0","5795922","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20301","","00","10","168030000","","","","G","Potongan Jamsostek & BPJS Bulan : 01-2017","0","0","6499127","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20301","","00","10","168100000","","","","G","Potongan Jamsostek & BPJS Bulan : 01-2017","0","0","2981250","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20302","","00","10","154031000","","","","G","Pot.Dapenbun Bbn.Perusahaan Bulan : 01-2017","0","0","1534242","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20302","","00","10","154031000","","","","G","Pot.PPIP Bbn.Perusahaan Bulan : 01-2017","0","0","119492","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20302","","00","10","168010000","","","","G","Pot.Dapenbun Bbn.Perusahaan Bulan : 01-2017","0","0","1534242","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20302","","00","10","168080000","","","","G","Pot.PPIP Bbn.Perusahaan Bulan : 01-2017","0","0","119492","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20303","","00","10","144021000","","","","G","Potongan Kebun Bulan :01-2017","0","0","13458830","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20306","","00","10","168100100","","","","G","Potongan BPJS Kesehatan Bulan : 01-2017","0","0","7244952","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","10","154041000","","","","G","Upah Harian Bulan :01-2017","0","0","44195951","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30102","","00","10","154041000","","","","G","Upah Borong Bulan :01-2017","0","0","45114500","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30114","","00","10","154041000","","","","G","Kulir Metik/Recovery Bulan :01-2017","0","0","1311492","GUP",
"71","31-01-2017 00:00:00","GJI201701V-40101","","00","10","154041000","","","","G","Upah Kerja SPK Bulan :01-2017","0","0","161370080","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20301","","00","12","168100000","","","","G","Potongan Jamsostek & BPJS Bulan : 01-2017","0","0","2379180","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20302","","00","12","154031200","","","","G","Pot.Dapenbun Bbn.Perusahaan Bulan : 01-2017","0","0","1129357","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20302","","00","12","154031200","","","","G","Pot.PPIP Bbn.Perusahaan Bulan : 01-2017","0","0","190084","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20302","","00","12","168010000","","","","G","Pot.Dapenbun Bbn.Perusahaan Bulan : 01-2017","0","0","1129357","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20302","","00","12","168080000","","","","G","Pot.PPIP Bbn.Perusahaan Bulan : 01-2017","0","0","190084","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20303","","00","12","144021200","","","","G","Potongan Kebun Bulan :01-2017","0","0","15177689","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20306","","00","12","168100100","","","","G","Potongan BPJS Kesehatan Bulan : 01-2017","0","0","5817916","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","12","154041200","","","","G","Upah Harian Bulan :01-2017","0","0","67475775","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30102","","00","12","154041200","","","","G","Upah Borong Bulan :01-2017","0","0","90136000","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30114","","00","12","154041200","","","","G","Kulir Metik/Recovery Bulan :01-2017","0","0","1920399","GUP",
"71","31-01-2017 00:00:00","GJI201701V-40101","","00","12","154041200","","","","G","Upah Kerja SPK Bulan :01-2017","0","0","84690340","GUP",
"71","31-01-2017 00:00:00","GJI201701V-40101","","31","12","154041200","","","","G","Upah Kerja SPK Bulan :01-2017","0","0","490875","GUP",
"71","31-01-2017 00:00:00","GJI201701V-40102","","00","12","154111200","","","","G","Upah Honorer Bulan :01-2017","0","0","16016874","GUP",
"71","31-01-2017 00:00:00","GJI201701V-40102","","31","12","154111200","","","","G","Upah Honorer Bulan :01-2017","0","0","34361","GUP",
"71","31-01-2017 00:00:00","GJI201701V-60101","","00","12","196200000","","","","G","Premi Kulir/Lain2 Tetap Bulan :01-2017","0","0","66620000","GUP",
"71","31-01-2017 00:00:00","GJI201701V-60102","","00","12","196200000","","","","G","Premi Kulir/Lain2 Lepas Bulan :01-2017","0","0","31126000","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10101","","31","13","154021300","","","","G","Gaji Bulan :01-2017","0","0","4583000","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10102","","31","13","154021300","","","","G","Tunjangan Tetap Bulan : 01-2017","0","0","1527000","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10104","","31","13","154021300","","","","G","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","0","0","669571","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10105","","31","13","154021300","","","","G","Tunj.Dapenbun Bbn.Persh. Bulan : 01-2017","0","0","104554","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10203","","31","13","154021300","","","","G","Tunjangan Jabatan Bulan : 01-2017","0","0","119000","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10301","","31","13","168030000","","","","G","Potongan Jamsostek Bulan : 01-2017","0","0","399594","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10301","","31","13","168100000","","","","G","Potongan BPJS JP Bulan : 01-2017","0","0","183300","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10301","","31","13","168100100","","","","G","Potongan BPJS Kesehatan Bulan : 01-2017","0","0","337472","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10302","","31","13","168010000","","","","G","Potongan Dapenbun Bulan : 01-2017","0","0","183066","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10303","","31","13","144011300","","","","G","Potongan Kebun Bulan : 01-2017","0","0","898317","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10304","","31","13","151060000","","","","G","Potongan Koperasi Bulan : 01-2017","0","0","800400","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20101","","31","13","154031300","","","","G","Upah Harian Bulan :01-2017","0","0","3593550","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20103","","00","13","154031300","","","","G","Upah Sosial Bulan :01-2017","0","0","862452","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20105","","31","13","154031300","","","","G","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","0","0","291422","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20108","","31","13","168010000","","","","G","Dapenbun Beban Pribadi Terhutang Bulan : 01-2017","0","0","37295","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20302","","00","11","154031100","","","","G","Pot.Dapenbun Bbn.Perusahaan Bulan : 01-2017","0","0","1184392","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20302","","00","11","154031100","","","","G","Pot.PPIP Bbn.Perusahaan Bulan : 01-2017","0","0","119645","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20302","","00","11","168010000","","","","G","Pot.Dapenbun Bbn.Perusahaan Bulan : 01-2017","0","0","1184392","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20302","","00","11","168080000","","","","G","Pot.PPIP Bbn.Perusahaan Bulan : 01-2017","0","0","119645","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20108","","31","13","168080000","","","","G","PPIP Beban Pribadi Terhutang Bulan : 01-2017","0","0","17900","GUP",
"71","01-01-2017 00:00:00","JLL201701-00006","JLL201701-00006","00","02","166000000","","","","L","Potongan PPh Pasal 23 (2% X 1.500.000)","0","0","30000","AKN",
"71","01-01-2017 00:00:00","JLL201701-00006","JLL201701-00006","00","02","157070000","","","","L","Pembayaraan Biaya Sewa 1 (satu) Unit Motor KLX B/ Januari 2017","0","0","1470000","AKN",
"71","30-01-2017 00:00:00","JLL201701-00005","JLL201701-00005","00","02","080020900","","","","L","Pot Bank Agro b/Januari  2017","0","0","89644880","AKN",
"71","31-01-2017 00:00:00","JLL201701-00007","JLL201701-00007","00","02","157070000","","","","L","Pembayaran Jasa :- Perbikan & Tera Ulang Rp 6.295.000- Pengelolaan Limbah B3 Rp 7.810.000                        -------------","0","0","14105000","AKN",
"71","23-01-2017 00:00:00","JLL201701-00004","JLL201701-00004","00","13","602110202","","","","G","Kors Biaya","0","0","862452","AKN",
"71","23-01-2017 00:00:00","JLL201701-00003","JLL201701-00003","00","02","080025000","","","","B","Penerimaan prod RSS dari kebun Cikaso b/Januari sebanyak 339 Kg","0","0","6102000","AKN",
"71","23-01-2017 00:00:00","JLL201701-00003","JLL201701-00003","00","02","609040269","","0000","","G","Pengiriman Prod Lump ke Suka b/Jan sebanyak 33.212 Kg","0","0","532654056","AKN",
"71","23-01-2017 00:00:00","JLL201701-00003","JLL201701-00003","00","02","609040247","","0000","","G","Pengiriman Prod Lump ke Tjay b/Jan sebanyak 2.065 Kg","0","0","33118470","AKN",
"71","16-01-2017 00:00:00","JLL201701-20002","JLL201701-00002","00","02","157040000","","","","L","TUNJANGAN CUTI KARYAWAN BULAN JANUARI 2017","0","0","66491150","AKN",
"71","01-01-2017 00:00:00","JLL201701-00001","JLL201701-00001","00","02","157060500","","","","L","Tunj. Hari Raya","0","0","56086668","AKN",
"71","01-01-2017 00:00:00","JLL201701-00001","JLL201701-00001","00","02","157070000","","","","L","Extra Fooding Tutup Buku/LM","0","0","1800000","AKN",
"71","01-01-2017 00:00:00","JLL201701-00001","JLL201701-00001","00","02","163000000","","","","L","Angsuran Biaya PBB","0","0","128700000","AKN",
"71","01-01-2017 00:00:00","JLL201701-00001","JLL201701-00001","00","02","080020900","","","","L","Taks Sewa Kendaraan","0","0","119550000","AKN",
"71","01-01-2017 00:00:00","JLL201701-00001","JLL201701-00001","00","02","159000000","","","","L","Premi Asuransi","0","0","14913000","AKN",
"71","01-01-2017 00:00:00","EAP201701-00001","EAP201701-00001","00","12","602130000","","","","L","Pembebanan Biaya EAP ISUZU D.Max","80","360605,939643968","0","EAP",
"71","01-01-2017 00:00:00","EAP201701-00001","EAP201701-00001","00","12","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP ISUZU D.Max","0","0","360605,939643968","EAP",
"71","01-01-2017 00:00:00","EAP201701-00001","EAP201701-00001","00","12","608060000","","0000","","L","Pembebanan Biaya EAP ISUZU D.Max","90","405681,682099464","0","EAP",
"71","01-01-2017 00:00:00","EAP201701-00001","EAP201701-00001","00","12","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP ISUZU D.Max","0","0","405681,682099464","EAP",
"71","02-01-2017 00:00:00","EAP201701-00002","EAP201701-00002","00","02","406020000","","","","L","Pembebanan Biaya EAP ISUZU GRAND TOURING","365","1285671,01397137","0","EAP",
"71","02-01-2017 00:00:00","EAP201701-00002","EAP201701-00002","00","02","200990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP ISUZU GRAND TOURING","0","0","1285671,01397137","EAP",
"71","02-01-2017 00:00:00","EAP201701-00002","EAP201701-00002","00","02","406020000","","","","L","Pembebanan Biaya EAP MITSUBISHI PAJERO","345","3202022,35337361","0","EAP",
"71","02-01-2017 00:00:00","EAP201701-00002","EAP201701-00002","00","02","200990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP MITSUBISHI PAJERO","0","0","3202022,35337361","EAP",
"71","02-01-2017 00:00:00","EAP201701-00002","EAP201701-00002","00","12","608060000","","0000","","L","Pembebanan Biaya EAP ISUZU D.Max","120","540908,909465952","0","EAP",
"71","02-01-2017 00:00:00","EAP201701-00002","EAP201701-00002","00","12","201990000","","","","L","Dibukukan Pemindahbukuan Biaya EAP ISUZU D.Max","0","0","540908,909465952","EAP",
"71","31-01-2017 00:00:00","GJI201701V-20116","","31","13","154031300","","","","G","BPJS Kesehatan Beban Perusahaan Bulan : 01-2017","0","0","263451","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20301","","31","13","168030000","","","","G","Potongan Jamsostek & BPJS Bulan : 01-2017","0","0","291422","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20301","","31","13","168100000","","","","G","Potongan Jamsostek & BPJS Bulan : 01-2017","0","0","133680","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20302","","31","13","154031300","","","","G","Pot.Dapenbun Bbn.Perusahaan Bulan : 01-2017","0","0","49666","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20302","","31","13","154031300","","","","G","Pot.PPIP Bbn.Perusahaan Bulan : 01-2017","0","0","23837","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20302","","31","13","168010000","","","","G","Pot.Dapenbun Bbn.Perusahaan Bulan : 01-2017","0","0","49666","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20302","","31","13","168080000","","","","G","Pot.PPIP Bbn.Perusahaan Bulan : 01-2017","0","0","23837","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20303","","00","13","144021300","","","","G","Potongan Kebun Bulan :01-2017","0","0","2028320","GUP",
"71","31-01-2017 00:00:00","GJI201701V-20306","","31","13","168100100","","","","G","Potongan BPJS Kesehatan Bulan : 01-2017","0","0","329316","GUP",
"71","31-01-2017 00:00:00","GJI201701V-30101","","00","13","154041300","","","","G","Upah Harian Bulan :01-2017","0","0","2341950","GUP",
"71","31-01-2017 00:00:00","GJI201701V-40101","","00","13","154041300","","","","G","Upah Kerja SPK Bulan :01-2017","0","0","17329500","GUP",
"71","31-01-2017 00:00:00","GJI201701V-40101","","31","13","154041300","","","","G","Upah Kerja SPK Bulan :01-2017","0","0","8327975","GUP",
"71","31-01-2017 00:00:00","GJI201701V-40102","","00","13","154111300","","","","G","Upah Honorer Bulan :01-2017","0","0","1213065","GUP",
"71","31-01-2017 00:00:00","GJI201701V-40102","","31","13","154111300","","","","G","Upah Honorer Bulan :01-2017","0","0","582958","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10101","","31","14","154021400","","","","G","Gaji Bulan :01-2017","0","0","8511000","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10102","","31","14","154021400","","","","G","Tunjangan Tetap Bulan : 01-2017","0","0","2837000","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10104","","31","14","154021400","","","","G","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 01-2017","0","0","1238953","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10105","","31","14","154021400","","","","G","Tunj.Dapenbun Bbn.Persh. Bulan : 01-2017","0","0","196390","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10203","","31","14","154021400","","","","G","Tunjangan Jabatan Bulan : 01-2017","0","0","915600","GUP",
"71","31-01-2017 00:00:00","GJI201701V-10301","","31","14","168030000","","","","G","Potongan Jamsostek Bulan : 01-2017","0","0","742159","GUP",
